id,name,parent_category,sub_category,country,effective_usd,backers_count,launch_date,blurb,urls
1489556357,"Lofree EDGE, Smoothest Ultra Low-Profile Mechanical Keyboard",Technology,Hardware,HK,356397.7277265,2060,2024-04-25,Ultra Thin with Carbon Fiber & Mg Alloy | Kailh POM Switch 2.0 | PCB-Gasket Mount | Customizable Keymap | Bluetooth or Wired,"{""web"":{""project"":""https://www.kickstarter.com/projects/lofree/lofree-edge-smoothest-ultra-low-profile-mechanical-keyboard"",""rewards"":""https://www.kickstarter.com/projects/lofree/lofree-edge-smoothest-ultra-low-profile-mechanical-keyboard/rewards""}}"
1433763898,"Speedy - ""World's Fastest Mini Pocket Knife""",Design,Product Design,US,356118.0,5991,2024-02-26,Spring Assisted Mini Keychain Pocket Knife by Bomber and Company,"{""web"":{""project"":""https://www.kickstarter.com/projects/bomber/speedy-worlds-fastest-mini-pocket-knife"",""rewards"":""https://www.kickstarter.com/projects/bomber/speedy-worlds-fastest-mini-pocket-knife/rewards""}}"
1297508518,Blast Air - Redefining Portable Air Power,Design,Product Design,US,355471.0,4019,2026-06-11,Wireless-Charged | 130000RPM | Up to 65m/s | 1200L/min Rapid Inflation | Car & Home & Camping & Camera Cleaning,"{""web"":{""project"":""https://www.kickstarter.com/projects/flextail/blast-air"",""rewards"":""https://www.kickstarter.com/projects/flextail/blast-air/rewards""}}"
2094087237,The Monolith Collection: Modular RPG Dice Jewelry,Fashion,Jewelry,US,354591.0,2047,2025-10-21,A collection of modular RPG dice jewelry featuring swappable dice pendants and allergy-friendly materials.,"{""web"":{""project"":""https://www.kickstarter.com/projects/yaniir/the-monolith-collection"",""rewards"":""https://www.kickstarter.com/projects/yaniir/the-monolith-collection/rewards""}}"
1311841003,"NANO TRACKS: A Tiny, Fully Functional RC Excavator",Technology,Gadgets,US,354046.0,2492,2024-10-01,"Tiny Yet Mighty: Experience Precise, Fully Functional RC Excavation Anywhere","{""web"":{""project"":""https://www.kickstarter.com/projects/nanotrx/nano-trx-n320-a-desktop-size-fully-functional-rc-excavator"",""rewards"":""https://www.kickstarter.com/projects/nanotrx/nano-trx-n320-a-desktop-size-fully-functional-rc-excavator/rewards""}}"
1520326278,ANIMAL WARRIORS OF THE KINGDOM™ Primal Series 2!,Design,Toys,US,352674.0,1047,2024-03-06,6-Inch Scale Action Figures!,"{""web"":{""project"":""https://www.kickstarter.com/projects/thekingdomcomic/animal-warriors-of-the-kingdomtm-primal-series-2"",""rewards"":""https://www.kickstarter.com/projects/thekingdomcomic/animal-warriors-of-the-kingdomtm-primal-series-2/rewards""}}"
1448348964,Terminus Frontier: Cooperative Tactical Adventure Board Game,Games,Tabletop Games,US,351187.0,1511,2025-02-11,"A cooperative board game of tactical squad combat, space exploration, & story choices set in an untamed star frontier for 1-4 players.","{""web"":{""project"":""https://www.kickstarter.com/projects/forgebornegames/terminus-frontier"",""rewards"":""https://www.kickstarter.com/projects/forgebornegames/terminus-frontier/rewards""}}"
1227246750,STAG,Games,Tabletop Games,GB,350558.21883849,4359,2026-07-21,"A simultaneous strategy game about beetles where smart planning earns points, but the lure of greed can cost you dearly!","{""web"":{""project"":""https://www.kickstarter.com/projects/splitstonegames/stag-beetle"",""rewards"":""https://www.kickstarter.com/projects/splitstonegames/stag-beetle/rewards""}}"
558014541,Wild Imaginary West RPG // with Boylei Hobby Time,Games,Tabletop Games,US,349459.0,3514,2024-09-10,"Hunt monsters in the Wild Imaginary West using grit, mechs, traps, and more. From the world of skilled crafter Boylei Hobby Time.","{""web"":{""project"":""https://www.kickstarter.com/projects/runefoundry/wild-imaginary-west-rpg-with-boylei-hobby-time"",""rewards"":""https://www.kickstarter.com/projects/runefoundry/wild-imaginary-west-rpg-with-boylei-hobby-time/rewards""}}"
1554766230,Zen & Harmony Comfort Plushies,Design,Toys,US,347377.0,2590,2025-06-04,"These are semi-weighted, large deluxe plushies that make excellent huggable companions!","{""web"":{""project"":""https://www.kickstarter.com/projects/dragons-and-beasties/zen-harmony-plush"",""rewards"":""https://www.kickstarter.com/projects/dragons-and-beasties/zen-harmony-plush/rewards""}}"
1030882357,"Mystery Dice, the Kickstarter - The Trilogy",Games,Tabletop Games,US,347052.0,4106,2024-07-02,A beautiful box of Mystery Dice arrives at your door... but what's in it!?,"{""web"":{""project"":""https://www.kickstarter.com/projects/johnwrot/mystery-dice-on-kickstarter"",""rewards"":""https://www.kickstarter.com/projects/johnwrot/mystery-dice-on-kickstarter/rewards""}}"
1626656372,"CycleClick: Pro-Level Power Meter, 30 Sec Tool-Free Install",Technology,Gadgets,US,346841.0,1598,2025-08-20,"See your effort. Track your progress. A clip-on power meter with pro-level data, quick bike-to-bike swaps, and app/device sync.","{""web"":{""project"":""https://www.kickstarter.com/projects/1994431752/cycleclick-pro-level-power-meter-that-installs-in-30-second"",""rewards"":""https://www.kickstarter.com/projects/1994431752/cycleclick-pro-level-power-meter-that-installs-in-30-second/rewards""}}"
782057232,"Solvia 8x32 AI Binoculars — Capture, Identify & Share",Technology,Gadgets,HK,346257.09887625,1055,2025-08-21,8×32 Optics | AI Recognition | 2952×1944 Capture | Instant Wi-Fi Streaming | Social Media Sharing | 680g Lightweight,"{""web"":{""project"":""https://www.kickstarter.com/projects/matatalab/solvia-ed-8x32-ai-binoculars"",""rewards"":""https://www.kickstarter.com/projects/matatalab/solvia-ed-8x32-ai-binoculars/rewards""}}"
2124912037,Twistsaber – World’s First Twist-Saber. Patent Pending.,Games,Tabletop Games,US,345622.0,1781,2025-06-17,Premium Metal Mechanical Saber. Twist to Extend/Retract. Dueling Ready. Glow-in-the-Dark. Ready out of the Box. Watch the Demo!,"{""web"":{""project"":""https://www.kickstarter.com/projects/1295756265/twistsaber2"",""rewards"":""https://www.kickstarter.com/projects/1295756265/twistsaber2/rewards""}}"
2065892033,FINO V | Revolutionize Your Urban Carry,Design,Product Design,US,345523.0,5846,2025-04-10,Where Minimalism Meets Maximum Functionality,"{""web"":{""project"":""https://www.kickstarter.com/projects/485414743/fino-v-revolutionize-your-urban-carry"",""rewards"":""https://www.kickstarter.com/projects/485414743/fino-v-revolutionize-your-urban-carry/rewards""}}"
1008176948,The First 4-in-1 Clean-Dry Spa for Makeup Brushes & Sponges,Design,Product Design,US,344334.0,2129,2025-12-02,From chore to ritual with Aprilous Luné: Smart Clean｜Gentle Dry｜UV Refresh｜Ambient Glow. Your tools deserve better — so does your skin.,"{""web"":{""project"":""https://www.kickstarter.com/projects/aprilous/lune-by-aprilous-3-in-1-makeup-tool-care-system"",""rewards"":""https://www.kickstarter.com/projects/aprilous/lune-by-aprilous-3-in-1-makeup-tool-care-system/rewards""}}"
1184304626,Birddy Smart Bird House: A Breakthrough in Avian Observation,Technology,Hardware,US,343684.0,1414,2023-12-05,Bird Identification | Live Streaming | Time-Lapse | Instant Notifications | Bird Friendly,"{""web"":{""project"":""https://www.kickstarter.com/projects/reli-birdhouse/birddy-smart-bird-house-a-breakthrough-in-avian-observation"",""rewards"":""https://www.kickstarter.com/projects/reli-birdhouse/birddy-smart-bird-house-a-breakthrough-in-avian-observation/rewards""}}"
44090201,Synchro Horizon : JRPG Roguelike Board Game,Games,Tabletop Games,SG,343426.92533848,1575,2025-07-15,🌏 Immersive JRPG-inspired world 🎨 Stunning anime-inspired art ⚔️ Tactical combat 🔮 30+ heroes & 50+ monsters ♾️ High replayability,"{""web"":{""project"":""https://www.kickstarter.com/projects/newgamebg/synchro-horizon-jrpg-roguelike-board-game"",""rewards"":""https://www.kickstarter.com/projects/newgamebg/synchro-horizon-jrpg-roguelike-board-game/rewards""}}"
1157413384,Thinking Egg IV | It's Time To Slow The F*ck Down,Design,Product Design,CA,342255.0,3271,2025-10-07,A quiet rebellion against the hum. Our most ambitious collection yet - five new elements to help remind us to slow down 🐌,"{""web"":{""project"":""https://www.kickstarter.com/projects/orijin/thinking-egg-4"",""rewards"":""https://www.kickstarter.com/projects/orijin/thinking-egg-4/rewards""}}"
1189416642,OBBOTO: Your Desktop Buddy with Endless Fun,Design,Product Design,US,341967.0,1921,2025-06-10,Coolest Desktop Gadget｜Customized Sphere Design | AI-Powered Interactive｜Sunrise Alarm ｜White Noise｜Music Visualizer,"{""web"":{""project"":""https://www.kickstarter.com/projects/obboto/obboto-glowbot"",""rewards"":""https://www.kickstarter.com/projects/obboto/obboto-glowbot/rewards""}}"
1745553494,Cozy Cat Cafe,Games,Tabletop Games,GB,341697.99282171,3465,2025-06-17,"Board Game where you arrange your furniture, recruit cats, attract customers, and get that bonus! Why? For points!","{""web"":{""project"":""https://www.kickstarter.com/projects/stamigames/cozy-cat-cafe"",""rewards"":""https://www.kickstarter.com/projects/stamigames/cozy-cat-cafe/rewards""}}"
465789400,The Adventure Guide: Secrets of Enduril,Games,Tabletop Games,US,341452.0,2655,2026-06-16,Your Family's First D&D Adventure—The Ultimate Learn-As-You-Play Experience,"{""web"":{""project"":""https://www.kickstarter.com/projects/emberglowgaming/the-adventure-guide-secrets-of-enduril"",""rewards"":""https://www.kickstarter.com/projects/emberglowgaming/the-adventure-guide-secrets-of-enduril/rewards""}}"
511400035,"Mech Wallet: Push to Reveal, Fidget for Fun",Design,Product Design,HK,341380.68052949,3298,2024-07-30,Ditch your grandpa's boring wallet. 3 mechanical marvels turn payments into a show and spark conversations in social settings.,"{""web"":{""project"":""https://www.kickstarter.com/projects/puncube/puncube-mech-wallet-push-to-reveal-fidget-for-fun"",""rewards"":""https://www.kickstarter.com/projects/puncube/puncube-mech-wallet-push-to-reveal-fidget-for-fun/rewards""}}"
857139507,2026 ⚔️ Quest Calendar 📅,Games,Tabletop Games,US,339857.0,6011,2025-06-03,A daily RPG adventure in a desktop calendar. Play minutes a day all year long. No DM needed.,"{""web"":{""project"":""https://www.kickstarter.com/projects/sundialgames/2026-quest-calendar"",""rewards"":""https://www.kickstarter.com/projects/sundialgames/2026-quest-calendar/rewards""}}"
2040441467,"MelGeek MADE68 Pro & MADE84 Pro, Rapid Trigger HE Keyboard",Technology,Hardware,HK,339105.73249142,2434,2024-08-27,Melgeek Magnetic Switch｜0.01mm RT Accuracy | 0.125ms Latency｜8K Polling Rate｜0 Dead Zone | Snap Tap | Adjustable Actuation | DKS,"{""web"":{""project"":""https://www.kickstarter.com/projects/mojo68/melgeek-made68-pro-and-made84-pro-rapid-trigger-he-keyboard"",""rewards"":""https://www.kickstarter.com/projects/mojo68/melgeek-made68-pro-and-made84-pro-rapid-trigger-he-keyboard/rewards""}}"
700195387,Flowtica Scribe: AI-Powered Recording & Notes — Inside a Pen,Technology,Gadgets,SG,338724.51696448,2001,2025-07-29,One-Press Recording｜Tap to Highlight｜100+hr Battery｜Speaker Labels｜Voice Assistant｜Lifetime Free Transcription｜Seamless Audio Transfer,"{""web"":{""project"":""https://www.kickstarter.com/projects/flowtica/flowtica-scribe-ai-pen-records-and-understands-your-highlights"",""rewards"":""https://www.kickstarter.com/projects/flowtica/flowtica-scribe-ai-pen-records-and-understands-your-highlights/rewards""}}"
475919287,Meet UNA - The Modular GPS Sports Watch,Design,Product Design,GB,337532.84722878,1293,2025-04-02,"With Its Fully Repairable & Upgradable Components, UNA Is The Next Generation Of GPS Sports Watches.","{""web"":{""project"":""https://www.kickstarter.com/projects/unawatch/meet-una-the-modular-gps-sports-watch"",""rewards"":""https://www.kickstarter.com/projects/unawatch/meet-una-the-modular-gps-sports-watch/rewards""}}"
895487011,GridCube: 3D Printable Display & Storage System,Games,Tabletop Games,US,336659.0,6234,2026-05-04,Completely Modular and Compatible with your Existing Shelves!,"{""web"":{""project"":""https://www.kickstarter.com/projects/fantasydesigns/gridcube"",""rewards"":""https://www.kickstarter.com/projects/fantasydesigns/gridcube/rewards""}}"
105712254,Sleap™ - Micro Designed & Softest Bluetooth Sleep Earbuds,Technology,Wearables,US,336182.0,2719,2025-06-18,"Perfectly comfy in any ear. Stream what you love, block noise, mask tinnitus, and sleep deeply—all night, no bulk. For side sleepers.","{""web"":{""project"":""https://www.kickstarter.com/projects/sleap/sleap-micro-designed-and-softest-bluetooth-sleep-earbuds"",""rewards"":""https://www.kickstarter.com/projects/sleap/sleap-micro-designed-and-softest-bluetooth-sleep-earbuds/rewards""}}"
1878398233,Avensi Wave: Flavor & Aroma Enhancing Espresso & Coffee Cups,Design,Product Design,US,334449.0,3752,2024-02-27,The Most Impossible Cups Ever Made | Aeration Waves™ Unlock Your Coffee’s Full Flavor & Aroma | Made for Swirling| One-of-a-kind Design,"{""web"":{""project"":""https://www.kickstarter.com/projects/icosabrewhouse/avensi-wave-flavor-aroma-enhancing-espresso-and-coffee-cups"",""rewards"":""https://www.kickstarter.com/projects/icosabrewhouse/avensi-wave-flavor-aroma-enhancing-espresso-and-coffee-cups/rewards""}}"
827109289,Flexbar: A Versatile & Fully Customizable Touch-Bar Solution,Technology,Hardware,HK,333001.25230104,2009,2024-12-03,"Streamline and customize interactions with software, games, and streaming for Win & Mac—keeping you focused, in control, and connected.","{""web"":{""project"":""https://www.kickstarter.com/projects/enilinx/flexbar-a-versatile-and-fully-customizable-touch-bar-solution"",""rewards"":""https://www.kickstarter.com/projects/enilinx/flexbar-a-versatile-and-fully-customizable-touch-bar-solution/rewards""}}"
902294279,"The Supertiny - the smallest 65W GaN charger, ever.",Technology,Gadgets,CH,332302.98450504,5258,2024-11-12,"It's 2024, and you are still carrying around heavy brick chargers, but why? We got you. US, UK and EU compatible.","{""web"":{""project"":""https://www.kickstarter.com/projects/rollingsquare/smallest-ever-65w-gan-usb-c-charger-super-tiny-fast-power"",""rewards"":""https://www.kickstarter.com/projects/rollingsquare/smallest-ever-65w-gan-usb-c-charger-super-tiny-fast-power/rewards""}}"
666979816,memobento: 2-in-1 Lunchbox and Container System,Design,Product Design,US,332084.0,2570,2024-05-07,"A modular lunchbox system with hot-swappable containers. Pack days ahead, swap in your next meal in seconds, and clean when convenient.","{""web"":{""project"":""https://www.kickstarter.com/projects/memobottle-stainless/memobento"",""rewards"":""https://www.kickstarter.com/projects/memobottle-stainless/memobento/rewards""}}"
1434627831,Neomix AI Glasses: Fastest Capture with World's Largest CMOS,Technology,Wearables,US,330220.0,1449,2025-09-23,Nod-Controlled 8K UItra HD & Call | Recording | 35g Airwear | 30-Day Standby | 24 Optional Styles | HiFi Audio | 30000 Photos Storage,"{""web"":{""project"":""https://www.kickstarter.com/projects/beaverlab/neomix-ai-glasses-nod-to-shoot-2kpowered-by-minimax"",""rewards"":""https://www.kickstarter.com/projects/beaverlab/neomix-ai-glasses-nod-to-shoot-2kpowered-by-minimax/rewards""}}"
461678021,XbotGo Chameleon Al-Powered Sports Tracking Phone Mount,Technology,Camera Equipment,US,329612.0,1115,2024-03-19,Team Sports Tracking|Specific Player Tracking|360° Tracking|Live Streaming|Auto Editing|No Subscription,"{""web"":{""project"":""https://www.kickstarter.com/projects/xbotgo/xbotgo-chameleon-al-powered-sports-tracking-phone-mount"",""rewards"":""https://www.kickstarter.com/projects/xbotgo/xbotgo-chameleon-al-powered-sports-tracking-phone-mount/rewards""}}"
1144758450,VitaLink: 20mm Thin 180° Foldable Keyboard & 4K Touchscreen,Technology,Hardware,HK,329575.84327612,1007,2026-04-16,"Sleek CNC foldable keyboard with a 4K touch display & speakers. 8 layout options available. Universal for Mac, Win, Linux, PC & iPad.","{""web"":{""project"":""https://www.kickstarter.com/projects/vitalink/vitalink-20mm-thin-180-foldable-keyboard-and-4k-touchscreen"",""rewards"":""https://www.kickstarter.com/projects/vitalink/vitalink-20mm-thin-180-foldable-keyboard-and-4k-touchscreen/rewards""}}"
1703956585,T1R Range | Hybrid Laser Distance + Digital Tape Measure,Technology,Hardware,US,326598.0,1530,2025-09-23,"Accurately Measure Anything Between 0 inches and 165 feet, Save More Than 1000 Measurements, and Share Them With Anyone Over Bluetooth","{""web"":{""project"":""https://www.kickstarter.com/projects/reekon/t1r-range-hybrid-digital-tape-measure-laser-distance-meter"",""rewards"":""https://www.kickstarter.com/projects/reekon/t1r-range-hybrid-digital-tape-measure-laser-distance-meter/rewards""}}"
1173435412,"Melt Mouse: 3-in-1 mouse, trackpad, and shortcut pad",Technology,Gadgets,JP,326067.89265498,1341,2025-10-28,"""The Melt Mouse Is A More Functional Version Of Apple’s Magic Mouse"" - Forbes","{""web"":{""project"":""https://www.kickstarter.com/projects/melt-interface/melt-mouse-0"",""rewards"":""https://www.kickstarter.com/projects/melt-interface/melt-mouse-0/rewards""}}"
334913773,Dragons Down: Eastern Reaches and Reprint,Games,Tabletop Games,US,325685.0,1872,2026-05-15,"Expand Dragons Down with the Ruthless Riverlands, Dreadful Deserts, all new spells, monsters, natives, treasures, tiles, and sites.","{""web"":{""project"":""https://www.kickstarter.com/projects/activemagic/dragons-down-eastern-reaches"",""rewards"":""https://www.kickstarter.com/projects/activemagic/dragons-down-eastern-reaches/rewards""}}"
1718787100,YASHICA Explorer: Dual Screen Night Vision for Any Case,Design,Product Design,HK,325610.9592159,1054,2024-09-10,"Experience the thrill of the night like never before with the first dual-screen, full-color, high-resolution night vision goggles","{""web"":{""project"":""https://www.kickstarter.com/projects/1940283777/yashica-explorer-dual-screen-night-vision-for-any-case"",""rewards"":""https://www.kickstarter.com/projects/1940283777/yashica-explorer-dual-screen-night-vision-for-any-case/rewards""}}"
1726840505,Shuffle Wallet: The Smart Solution to Common Wallet Woes,Design,Product Design,US,325249.0,2830,2024-02-06,Deck-of-Cards Opening. Built-in NFC Function. RFID-Blocking. Slim Design. Money Clip. Optional AirTag Holder,"{""web"":{""project"":""https://www.kickstarter.com/projects/mobilepixels/shuffle-wallet-the-smart-solution-to-common-wallet-woes"",""rewards"":""https://www.kickstarter.com/projects/mobilepixels/shuffle-wallet-the-smart-solution-to-common-wallet-woes/rewards""}}"
824777209,The Magnus Archives Mysteries,Games,Tabletop Games,US,324939.0,2743,2026-03-09,"Six new playable mysteries based on the hit podcast by Rusty Quill. From the publisher of Coup, Resistance, and Avalon.","{""web"":{""project"":""https://www.kickstarter.com/projects/ibcgames/magnus-archive-mysteries"",""rewards"":""https://www.kickstarter.com/projects/ibcgames/magnus-archive-mysteries/rewards""}}"
31978058,The Thundercats Roleplaying Game is Here!,Games,Tabletop Games,US,324214.0,2650,2025-12-09,Thunder - Thunder - Thundercats Hoooo! You can play as your favorite Thunderian in an awesome paper and pencil roleplaying game!,"{""web"":{""project"":""https://www.kickstarter.com/projects/toysandgames/the-thundercats-roleplaying-game-is-here"",""rewards"":""https://www.kickstarter.com/projects/toysandgames/the-thundercats-roleplaying-game-is-here/rewards""}}"
568155565,OmniStar L80: Brightest LCD Projector with Booming Sound,Technology,Hardware,US,324053.0,1186,2023-06-13,"1500 ANSI Lumens | 80-200"" Screen | Native 1080P | 2 x 15W Speakers | Speaker Mode | IP5X Dust-proof | Auto Focus & Keystone Correction","{""web"":{""project"":""https://www.kickstarter.com/projects/casiristech/casiris-omnistar-l80-brightest-projector-with-booming-sound"",""rewards"":""https://www.kickstarter.com/projects/casiristech/casiris-omnistar-l80-brightest-projector-with-booming-sound/rewards""}}"
625749115,TerraMaster D8 Hybrid+NAS Bundle: Storage Upgrade Made Easy,Technology,Hardware,HK,322886.17144176,1129,2024-05-07,Expand NAS Space | Up to 128TB | Hot & Cold Data Segregation | 2+6 RAID Modes | Up to 10Gbps | 4 Hardware Adjustment Modes,"{""web"":{""project"":""https://www.kickstarter.com/projects/64664914/terramaster-d8-hybrid"",""rewards"":""https://www.kickstarter.com/projects/64664914/terramaster-d8-hybrid/rewards""}}"
265243498,2 In 1 Powerful Ultrasonic Cutter & Polisher for Handworker,Design,Product Design,US,321287.0,3149,2025-02-04,"True 40KHz, 1-12mm Cutting, Precision Grinding, 5 Types of Blades, Light, OLED, Portable, Professional, DIYer, Hand Tool, Gift Choice","{""web"":{""project"":""https://www.kickstarter.com/projects/jakemy/2-in-1-powerful-ultrasonic-cutter-and-polisher-for-handworker"",""rewards"":""https://www.kickstarter.com/projects/jakemy/2-in-1-powerful-ultrasonic-cutter-and-polisher-for-handworker/rewards""}}"
628383257,"PhotoTag: E-Ink Tracker, Your Items, Your Style",Design,Product Design,US,319292.0,3280,2025-01-23,Personalize with E-Ink | Digital Business Card | Apple / Android Sync | Up to 10 Months | Find & Retrieve Easily | Waterproof IP65,"{""web"":{""project"":""https://www.kickstarter.com/projects/2088753886/phototag"",""rewards"":""https://www.kickstarter.com/projects/2088753886/phototag/rewards""}}"
305665373,Striv - Meet Your Personal Running Coach,Technology,Wearables,US,318347.0,1210,2024-10-22,NextGen Smart Insole : 250+ Advance Sensors | AI-Powered Running Coach | Garmin/Strava | 2-Week Battery Life | Olympian Tested,"{""web"":{""project"":""https://www.kickstarter.com/projects/striv/striv-meet-your-personal-running-coach"",""rewards"":""https://www.kickstarter.com/projects/striv/striv-meet-your-personal-running-coach/rewards""}}"
1401079284,Roadie 4 Automatic Guitar Tuner: Next-Level Precision,Technology,Hardware,US,317579.0,2317,2025-06-17,"Fast, reliable tuning for nearly any instrument with geared pegs","{""web"":{""project"":""https://www.kickstarter.com/projects/roadietuner/roadie-4"",""rewards"":""https://www.kickstarter.com/projects/roadietuner/roadie-4/rewards""}}"
69845919,Hundreds of New Monsters for Shadowdark RPG!,Games,Tabletop Games,US,317235.0,2204,2025-07-22,Three Secret Tomes will transform your ShadowDark campaigns with hundreds of award-winning new monsters and new player options.,"{""web"":{""project"":""https://www.kickstarter.com/projects/rollforcombat/expand-your-shadowdark-games-with-three-new-secret-tomes"",""rewards"":""https://www.kickstarter.com/projects/rollforcombat/expand-your-shadowdark-games-with-three-new-secret-tomes/rewards""}}"
619342545,Daggerheart Class Packs,Games,Tabletop Games,US,317124.0,2182,2025-09-30,"Dive into Daggerheart characters with Class Packs, containing ALL the cards you need to play one of the 9 classes from level 1–10!","{""web"":{""project"":""https://www.kickstarter.com/projects/darringtonpressgames/daggerheart-class-packs"",""rewards"":""https://www.kickstarter.com/projects/darringtonpressgames/daggerheart-class-packs/rewards""}}"
1958172269,abxylute M4 Snap-On Phone Controller for Anytime Pocket Play,Technology,Hardware,HK,316482.67157192,5996,2025-11-13,"Pocket-Sized 56g Controller with MagSafe Snap, for iOS, Android, Switch & PC, and Turbo for Pro Gaming, Aluminum Alloy Kickstand","{""web"":{""project"":""https://www.kickstarter.com/projects/1932181238/m4-snap-on-magnetic-phone-controller-for-anytime-pocket-play"",""rewards"":""https://www.kickstarter.com/projects/1932181238/m4-snap-on-magnetic-phone-controller-for-anytime-pocket-play/rewards""}}"
818772655,THE EXPANSE Collectible Action Figures,Design,Toys,US,314094.0,1285,2024-03-01,"For the first time, officially-licensed, collectible action figures from the acclaimed series, THE EXPANSE, are coming from Nacelle!","{""web"":{""project"":""https://www.kickstarter.com/projects/thenacellecompany/the-expanse-collectable-action-figures"",""rewards"":""https://www.kickstarter.com/projects/thenacellecompany/the-expanse-collectable-action-figures/rewards""}}"
242620333,Frank the Dogtopus: The Dog Toy That Outsmarts Boredom,Design,Product Design,US,314033.0,4434,2025-09-16,Brain-Boosting Puzzle | 35 Min Solo Play | Durable & Chew-Safe | Easy Wash | Eco-Friendly | Made in USA,"{""web"":{""project"":""https://www.kickstarter.com/projects/866992023/frank-the-dogtopus-the-dog-toy-that-outsmarts-boredom"",""rewards"":""https://www.kickstarter.com/projects/866992023/frank-the-dogtopus-the-dog-toy-that-outsmarts-boredom/rewards""}}"
1538249807,Ropet: Your Next-Generation AI Robot Pet,Technology,Robots,HK,313162.26705841,1134,2024-12-12,"With ChatGPT integration, biological interaction, and a growing personality, Ropet brings joy and connection wherever you go!","{""web"":{""project"":""https://www.kickstarter.com/projects/1067657324/ropet-your-next-generation-ai-robot-pet"",""rewards"":""https://www.kickstarter.com/projects/1067657324/ropet-your-next-generation-ai-robot-pet/rewards""}}"
2067959278,K-25 Cooling Blanket,Design,Product Design,US,312688.0,1947,2026-05-05,A Blanket engineered for Hot Sleepers. Reduce Stress & Improve your Sleep Quality,"{""web"":{""project"":""https://www.kickstarter.com/projects/solorm/k-25-cooling-blanket"",""rewards"":""https://www.kickstarter.com/projects/solorm/k-25-cooling-blanket/rewards""}}"
1722104371,StageTop 2: 3D Printed Gaming Tables,Games,Tabletop Games,US,312463.0,3615,2025-01-21,"Give your tabletop, card or role-playing games the stage they deserve with our 2nd generation 3D printed gaming tables.","{""web"":{""project"":""https://www.kickstarter.com/projects/gutshotgames/stagetop-2"",""rewards"":""https://www.kickstarter.com/projects/gutshotgames/stagetop-2/rewards""}}"
894107751,4URPC: True Wireless 4K Type-C Transmitter and HDMI Receiver,Technology,Gadgets,HK,311762.67698654,2302,2025-01-06,"Video & Audio Transmit丨4K 30Hz, 1080P 60Hz丨Plug-and-Play丨Remote Transmit丨Built-in 5G-WiFi丨100W PD3.0丨Supports Windows & MacOS & Android","{""web"":{""project"":""https://www.kickstarter.com/projects/1469979441/4urpc-4k-wireless-transmitter-and-4k-receiver-gen-2"",""rewards"":""https://www.kickstarter.com/projects/1469979441/4urpc-4k-wireless-transmitter-and-4k-receiver-gen-2/rewards""}}"
552513654,AOHi 280W GaN+ Desktop Charger—The Ultimate 6-Port Power Hub,Technology,Gadgets,US,311632.0,1572,2025-11-11,280W Total Output | 240W Single-Port Charging | Charge 6 Devices At Once | Real-Time LCD Screen | APP Control,"{""web"":{""project"":""https://www.kickstarter.com/projects/aohi/aohi-280w-gan-desktop-chargerthe-ultimate-6-port-power-hub"",""rewards"":""https://www.kickstarter.com/projects/aohi/aohi-280w-gan-desktop-chargerthe-ultimate-6-port-power-hub/rewards""}}"
644135789,Sprout - A game about keeping houseplants alive,Games,Tabletop Games,US,310954.0,3575,2026-06-23,🪴 Adopt adorable houseplants 💧 Collect nutrients to sprout them 🥀 Give too many nutrients and you wilt them!,"{""web"":{""project"":""https://www.kickstarter.com/projects/rabble/sprout-a-game-about-keeping-houseplants-alive"",""rewards"":""https://www.kickstarter.com/projects/rabble/sprout-a-game-about-keeping-houseplants-alive/rewards""}}"
13396998,Tentacle Kitty This is Meowlloween!,Design,Toys,US,310607.0,2022,2024-10-08,"Cats, tentacles, spooky creatures! Halloween is here, and we're celebrating with our spookiest plush yet! Join us... if you dare!","{""web"":{""project"":""https://www.kickstarter.com/projects/raenamerritt/tentacle-kitty-this-is-meowlloween"",""rewards"":""https://www.kickstarter.com/projects/raenamerritt/tentacle-kitty-this-is-meowlloween/rewards""}}"
394465716,ExoTerra : The Giant Mech Campaign You've Been Waiting For,Games,Tabletop Games,US,310188.0,1362,2025-07-22,Deep Mech Customization. Multiple Paths To Victory. Strategic Teamwork. Rich and Challenging Enemies.,"{""web"":{""project"":""https://www.kickstarter.com/projects/wyldegames/exoterra-the-giant-mech-deck-builder"",""rewards"":""https://www.kickstarter.com/projects/wyldegames/exoterra-the-giant-mech-deck-builder/rewards""}}"
161376458,Nexus Cube: Your Very Own Infinity Dice Cube.,Technology,Gadgets,US,308615.0,3664,2026-02-16,Metal Sleeve丨Infinitely Foldable Cube丨Rotatable D4 to D100 Dice Tray丨Minimalist & Portable丨Durable & Sturdy丨 Fidget丨Gameplay丨EDC,"{""web"":{""project"":""https://www.kickstarter.com/projects/-one/the-nexus-cube-your-very-own-infinity-dice-cube"",""rewards"":""https://www.kickstarter.com/projects/-one/the-nexus-cube-your-very-own-infinity-dice-cube/rewards""}}"
1962761783,CRYPTOIDS: War For The Green Planet - Cryptid Action Figures,Design,Toys,US,308144.0,1548,2026-03-10,"SERIES 1 of CRYPTOIDS - Mothman, Yeti, and More!","{""web"":{""project"":""https://www.kickstarter.com/projects/cryptoids/cryptoids-war-for-the-green-planet-action-figures"",""rewards"":""https://www.kickstarter.com/projects/cryptoids/cryptoids-war-for-the-green-planet-action-figures/rewards""}}"
