platform,project_id,title,creator,country,year,category,parent_category,raised_usd,backers,currency,state,compliance_flags,url,source_archive,amount_basis,backers_basis
Kickstarter,2018891527,Cascadia: Alpine Lakes,FLATOUT GAMES,US,2025,Tabletop Games,Games,365910,7934,USD,successful,possible toy,https://www.kickstarter.com/projects/flatoutgames/cascadia-alpine-lakes,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1267882908,Shuffle Up & Play: Season 4,The Professor,US,2025,Tabletop Games,Games,364517,4707,USD,successful,possible toy,https://www.kickstarter.com/projects/tolarian/shuffle-up-and-play-season-4,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,807853414,"Wuben X3 EDC Flashlight, Born for Ultralight Outdoors",WUBEN,HK,2023,Product Design,Design,362428,4082,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/wubenlight/wuben-x3-edc-flashlight?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,748704833,MOVA Self-cleaning Litter Box: Odor-Free for Cat and You,MOVA Tech,US,2025,Hardware,Technology,361715,1107,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/1886755778/mova-self-cleaning-litter-box,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2135416156,iFramix- Bring Old iPads Back to Life,iFramix,HK,2023,Product Design,Design,360736,5906,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/iframix/iframix-give-your-old-ipad-new-life?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1360142910,Zoologist's Primer: Birds,Hunters Books,US,2026,Tabletop Games,Games,360532,3844,USD,successful,possible toy,https://www.kickstarter.com/projects/huntersbooks/the-zoologists-primer-birds,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1585312673,Simple Machines Made Simple,Chase Roberts,US,2025,Hardware,Technology,358474,6885,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/babyengineering/simple-machines-made-simple,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1515089668,AlwayStart: Never Worry About A Dead Battery Again,AlwayStart,US,2026,Hardware,Technology,357852,1234,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/alwaystart/no-more-dead-batteries-proactive-and-automatic-protection,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1489556357,"Lofree EDGE, Smoothest Ultra Low-Profile Mechanical Keyboard",Lofree,HK,2024,Hardware,Technology,357448,2060,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/lofree/lofree-edge-smoothest-ultra-low-profile-mechanical-keyboard,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1433763898,"Speedy - ""World's Fastest Mini Pocket Knife""",Bomber & Company,US,2024,Product Design,Design,356118,5991,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/bomber/speedy-worlds-fastest-mini-pocket-knife,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1297508518,Blast Air - Redefining Portable Air Power,tommylee,US,2026,Product Design,Design,355471,4019,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/flextail/blast-air,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1642409145,Keychron Q5 Pro - QMK Custom Wireless Mechanical Keyboard,Keychron,US,2023,Product Design,Design,354938,1556,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/keytron/keychron-q5-pro-qmk-custom-wireless-mechanical-keyboard?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1135094277,TidyBoard V2 - An Evolution in Meal Prep!,TidyBoard,US,2023,Product Design,Design,354675,4222,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/tidyboard/tidyboard-v2-an-evolution-in-meal-prep?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2094087237,The Monolith Collection: Modular RPG Dice Jewelry,Yaniir,US,2025,Jewelry,Fashion,354591,2047,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/yaniir/the-monolith-collection,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1311841003,"NANO TRACKS: A Tiny, Fully Functional RC Excavator",Jonathan,US,2024,Gadgets,Technology,354046,2492,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/nanotrx/nano-trx-n320-a-desktop-size-fully-functional-rc-excavator,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1976788438,TRANSIT Travel Line by WANDRD,WANDRD,US,2023,Product Design,Design,352397,1490,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/wandrd/transit-travel-line?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1227246750,STAG,Split Stone Games,GB,2026,Tabletop Games,Games,351849,4359,GBP,successful,possible toy,https://www.kickstarter.com/projects/splitstonegames/stag-beetle,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1448348964,Terminus Frontier: Cooperative Tactical Adventure Board Game,Forgeborne Games,US,2025,Tabletop Games,Games,351187,1511,USD,successful,possible toy,https://www.kickstarter.com/projects/forgebornegames/terminus-frontier,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1255243399,Forever Sponge - The Sponge That Never Needs to be Replaced,Rescue,US,2023,Product Design,Design,349519,11511,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/rescueco/forever-sponge-the-sponge-that-never-needs-to-be-replaced?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,558014541,Wild Imaginary West RPG // with Boylei Hobby Time,Rune Foundry,US,2024,Tabletop Games,Games,349459,3514,USD,successful,possible toy,https://www.kickstarter.com/projects/runefoundry/wild-imaginary-west-rpg-with-boylei-hobby-time,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1233159148,The Popsmith Popper: Reimagining Popcorn,Popsmith,US,2023,Product Design,Design,348909,1800,USD,successful,possible PPE,https://www.kickstarter.com/projects/popsmith/the-popsmith-popper-reimagining-popcorn?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,782057232,"Solvia 8x32 AI Binoculars — Capture, Identify & Share",MatataLab,HK,2025,Gadgets,Technology,347566,1055,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/matatalab/solvia-ed-8x32-ai-binoculars,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,475919287,Meet UNA - The Modular GPS Sports Watch,UNA Watch,GB,2025,Product Design,Design,347388,1293,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/unawatch/meet-una-the-modular-gps-sports-watch,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1030882357,"Mystery Dice, the Kickstarter - The Trilogy",John Wrot!,US,2024,Tabletop Games,Games,347052,4106,USD,successful,possible toy,https://www.kickstarter.com/projects/johnwrot/mystery-dice-on-kickstarter,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1626656372,"CycleClick: Pro-Level Power Meter, 30 Sec Tool-Free Install",BikeOn,US,2025,Gadgets,Technology,346841,1598,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/1994431752/cycleclick-pro-level-power-meter-that-installs-in-30-second,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2124912037,Twistsaber – World’s First Twist-Saber. Patent Pending.,Twistsaber,US,2025,Tabletop Games,Games,345622,1781,USD,successful,possible toy,https://www.kickstarter.com/projects/1295756265/twistsaber2,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2065892033,FINO V | Revolutionize Your Urban Carry,NIID,US,2025,Product Design,Design,345523,5846,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/485414743/fino-v-revolutionize-your-urban-carry,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1008176948,The First 4-in-1 Clean-Dry Spa for Makeup Brushes & Sponges,Aprilous,US,2025,Product Design,Design,344334,2129,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/aprilous/lune-by-aprilous-3-in-1-makeup-tool-care-system,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,44090201,Synchro Horizon : JRPG Roguelike Board Game,New Game Entertainment,SG,2025,Tabletop Games,Games,343836,1575,SGD,successful,possible toy,https://www.kickstarter.com/projects/newgamebg/synchro-horizon-jrpg-roguelike-board-game,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1184304626,Birddy Smart Bird House: A Breakthrough in Avian Observation,Reli,US,2023,Hardware,Technology,343684,1414,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/reli-birdhouse/birddy-smart-bird-house-a-breakthrough-in-avian-observation,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1157413384,Thinking Egg IV | It's Time To Slow The F*ck Down,Orijin Design Company,CA,2025,Product Design,Design,342255,3271,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/orijin/thinking-egg-4,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1189416642,OBBOTO: Your Desktop Buddy with Endless Fun,OBBOTO,US,2025,Product Design,Design,341967,1921,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/obboto/obboto-glowbot,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,511400035,"Mech Wallet: Push to Reveal, Fidget for Fun",PUNCUBE,HK,2024,Product Design,Design,341908,3298,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/puncube/puncube-mech-wallet-push-to-reveal-fidget-for-fun,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,465789400,The Adventure Guide: Secrets of Enduril,Magen Elizabeth Dean Bain,US,2026,Tabletop Games,Games,341452,2655,USD,successful,possible toy,https://www.kickstarter.com/projects/emberglowgaming/the-adventure-guide-secrets-of-enduril,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,857139507,2026 ⚔️ Quest Calendar 📅,Sundial Games llc,US,2025,Tabletop Games,Games,339857,6011,USD,successful,possible toy,https://www.kickstarter.com/projects/sundialgames/2026-quest-calendar,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2040441467,"MelGeek MADE68 Pro & MADE84 Pro, Rapid Trigger HE Keyboard",MelGeek,HK,2024,Hardware,Technology,339538,2434,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/mojo68/melgeek-made68-pro-and-made84-pro-rapid-trigger-he-keyboard,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,700195387,Flowtica Scribe: AI-Powered Recording & Notes — Inside a Pen,Flowtica,SG,2025,Gadgets,Technology,339051,2001,SGD,successful,electrical/electronic,https://www.kickstarter.com/projects/flowtica/flowtica-scribe-ai-pen-records-and-understands-your-highlights,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1745553494,Cozy Cat Cafe,Stami Games,GB,2025,Tabletop Games,Games,338068,3465,GBP,successful,possible toy,https://www.kickstarter.com/projects/stamigames/cozy-cat-cafe,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,895487011,GridCube: 3D Printable Display & Storage System,FantasyDesigns,US,2026,Tabletop Games,Games,336659,6234,USD,successful,possible toy,https://www.kickstarter.com/projects/fantasydesigns/gridcube,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,105712254,Sleap™ - Micro Designed & Softest Bluetooth Sleep Earbuds,sleap.,US,2025,Wearables,Technology,336182,2719,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/sleap/sleap-micro-designed-and-softest-bluetooth-sleep-earbuds,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1878398233,Avensi Wave: Flavor & Aroma Enhancing Espresso & Coffee Cups,Inspired Lifestyle,US,2024,Product Design,Design,334449,3752,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/icosabrewhouse/avensi-wave-flavor-aroma-enhancing-espresso-and-coffee-cups,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,827109289,Flexbar: A Versatile & Fully Customizable Touch-Bar Solution,ENIAC,HK,2024,Hardware,Technology,333375,2009,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/enilinx/flexbar-a-versatile-and-fully-customizable-touch-bar-solution,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,666979816,memobento: 2-in-1 Lunchbox and Container System,memobottle,US,2024,Product Design,Design,332084,2570,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/memobottle-stainless/memobento,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,902765274,Ringo - The Water Bottle That Magnetically Holds Your Phone,Ringo,US,2023,Product Design,Design,330269,3803,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/ringobottle/ringo-the-water-bottle-that-magnetically-holds-your-phone?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1434627831,Neomix AI Glasses: Fastest Capture with World's Largest CMOS,BEAVERLAB TECH,US,2025,Wearables,Technology,330220,1449,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/beaverlab/neomix-ai-glasses-nod-to-shoot-2kpowered-by-minimax,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1144758450,VitaLink: 20mm Thin 180° Foldable Keyboard & 4K Touchscreen,VitaLink,HK,2026,Hardware,Technology,329811,1007,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/vitalink/vitalink-20mm-thin-180-foldable-keyboard-and-4k-touchscreen,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,461678021,XbotGo Chameleon Al-Powered Sports Tracking Phone Mount,XbotGo,US,2024,Camera Equipment,Technology,329612,1115,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/xbotgo/xbotgo-chameleon-al-powered-sports-tracking-phone-mount,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,566666956,The School of the Heart Oracle Deck,Una in space,US,2026,Playing Cards,Games,327040,2602,USD,successful,possible toy,https://www.kickstarter.com/projects/obscuro/the-school-of-the-heart,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1718787100,YASHICA Explorer: Dual Screen Night Vision for Any Case,YASHICA,HK,2024,Product Design,Design,326622,1054,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/1940283777/yashica-explorer-dual-screen-night-vision-for-any-case,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1703956585,T1R Range | Hybrid Laser Distance + Digital Tape Measure,REEKON Tools Inc.,US,2025,Hardware,Technology,326598,1530,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/reekon/t1r-range-hybrid-digital-tape-measure-laser-distance-meter,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,902294279,"The Supertiny - the smallest 65W GaN charger, ever.",Rolling Square,CH,2024,Gadgets,Technology,325940,5258,EUR,successful,electrical/electronic,https://www.kickstarter.com/projects/rollingsquare/smallest-ever-65w-gan-usb-c-charger-super-tiny-fast-power,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,334913773,Dragons Down: Eastern Reaches and Reprint,Active Magic Games,US,2026,Tabletop Games,Games,325685,1872,USD,successful,possible toy,https://www.kickstarter.com/projects/activemagic/dragons-down-eastern-reaches,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1726840505,Shuffle Wallet: The Smart Solution to Common Wallet Woes,Mobile Pixels Inc,US,2024,Product Design,Design,325249,2830,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/mobilepixels/shuffle-wallet-the-smart-solution-to-common-wallet-woes,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,824777209,The Magnus Archives Mysteries,Travis,US,2026,Tabletop Games,Games,324939,2743,USD,successful,possible toy,https://www.kickstarter.com/projects/ibcgames/magnus-archive-mysteries,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,31978058,The Thundercats Roleplaying Game is Here!,Dynamite Toys & Games,US,2025,Tabletop Games,Games,324214,2650,USD,successful,possible toy,https://www.kickstarter.com/projects/toysandgames/the-thundercats-roleplaying-game-is-here,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,568155565,OmniStar L80: Brightest LCD Projector with Booming Sound,CASIRIS Tech,US,2023,Hardware,Technology,324053,1186,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/casiristech/casiris-omnistar-l80-brightest-projector-with-booming-sound,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,625749115,TerraMaster D8 Hybrid+NAS Bundle: Storage Upgrade Made Easy,TerraMaster,HK,2024,Hardware,Technology,323107,1129,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/64664914/terramaster-d8-hybrid,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1173435412,"Melt Mouse: 3-in-1 mouse, trackpad, and shortcut pad",Melt Interface,JP,2025,Gadgets,Technology,322907,1341,JPY,successful,electrical/electronic,https://www.kickstarter.com/projects/melt-interface/melt-mouse-0,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,265243498,2 In 1 Powerful Ultrasonic Cutter & Polisher for Handworker,Jakemy-ks,US,2025,Product Design,Design,321287,3149,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/jakemy/2-in-1-powerful-ultrasonic-cutter-and-polisher-for-handworker,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,628383257,"PhotoTag: E-Ink Tracker, Your Items, Your Style",Phototag,US,2025,Product Design,Design,319292,3280,USD,successful,connected/CRA-triage,https://www.kickstarter.com/projects/2088753886/phototag,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,305665373,Striv - Meet Your Personal Running Coach,Striv,US,2024,Wearables,Technology,318347,1210,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/striv/striv-meet-your-personal-running-coach,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1401079284,Roadie 4 Automatic Guitar Tuner: Next-Level Precision,Band Industries,US,2025,Hardware,Technology,317579,2317,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/roadietuner/roadie-4,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,69845919,Hundreds of New Monsters for Shadowdark RPG!,Roll For Combat,US,2025,Tabletop Games,Games,317235,2204,USD,successful,possible toy,https://www.kickstarter.com/projects/rollforcombat/expand-your-shadowdark-games-with-three-new-secret-tomes,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,619342545,Daggerheart Class Packs,Darrington Press,US,2025,Tabletop Games,Games,317124,2182,USD,successful,possible toy,https://www.kickstarter.com/projects/darringtonpressgames/daggerheart-class-packs,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,7776870,Alpha Pillow 3D: Cloud Sleep,Ivana Designs,US,2023,Product Design,Design,316437,1773,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/ivanadesigns/alpha-pillow-3d-cloud-sleep?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1958172269,abxylute M4 Snap-On Phone Controller for Anytime Pocket Play,abxylute_mobile,HK,2025,Hardware,Technology,316185,5996,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/1932181238/m4-snap-on-magnetic-phone-controller-for-anytime-pocket-play,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,242620333,Frank the Dogtopus: The Dog Toy That Outsmarts Boredom,Ian Stack,US,2025,Product Design,Design,314033,4434,USD,successful,electrical/electronic; connected/CRA-triage; possible toy,https://www.kickstarter.com/projects/866992023/frank-the-dogtopus-the-dog-toy-that-outsmarts-boredom,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,720535991,4D Pack: triple your backpack & suitcase capacity!,GearLand,US,2023,Product Design,Design,313912,4967,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/fitness-outdoor-mask/4d-pack-triple-your-backpack-suitcase-travel-capacity?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1538249807,Ropet: Your Next-Generation AI Robot Pet,Ropet,HK,2024,Robots,Technology,312959,1134,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/1067657324/ropet-your-next-generation-ai-robot-pet,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2067959278,K-25 Cooling Blanket,K-25 Los Angeles,US,2026,Product Design,Design,312688,1947,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/solorm/k-25-cooling-blanket,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1722104371,StageTop 2: 3D Printed Gaming Tables,Gut Shot Games,US,2025,Tabletop Games,Games,312463,3615,USD,successful,possible toy,https://www.kickstarter.com/projects/gutshotgames/stagetop-2,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,552513654,AOHi 280W GaN+ Desktop Charger—The Ultimate 6-Port Power Hub,AOHi,US,2025,Gadgets,Technology,311632,1572,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/aohi/aohi-280w-gan-desktop-chargerthe-ultimate-6-port-power-hub,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,894107751,4URPC: True Wireless 4K Type-C Transmitter and HDMI Receiver,4URPC,HK,2025,Gadgets,Technology,311319,2302,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/1469979441/4urpc-4k-wireless-transmitter-and-4k-receiver-gen-2,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,644135789,Sprout - A game about keeping houseplants alive,Rabble,US,2026,Tabletop Games,Games,310954,3575,USD,successful,possible toy,https://www.kickstarter.com/projects/rabble/sprout-a-game-about-keeping-houseplants-alive,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,394465716,ExoTerra : The Giant Mech Campaign You've Been Waiting For,WyldeGames,US,2025,Tabletop Games,Games,310188,1362,USD,successful,possible toy,https://www.kickstarter.com/projects/wyldegames/exoterra-the-giant-mech-deck-builder,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,161376458,Nexus Cube: Your Very Own Infinity Dice Cube.,ONELZL,US,2026,Gadgets,Technology,308615,3664,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/-one/the-nexus-cube-your-very-own-infinity-dice-cube,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1733392782,ata05: All-Terrain Teleoperated Robot for Remote Control,Aionios,HK,2025,Product Design,Design,306945,1708,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/aionios/ata05-teleoperated-robot-your-remote-presence-fully-alive,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1410848727,World's First Mecha All-in-One 160W Charger & Travel Adapter,ARSMEL,HK,2024,Product Design,Design,306068,2760,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/arsmel/worlds-first-mecha-all-in-one-140w-charger-and-travel-adapter-0,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,54326195,Omni Health Ring: AI Habit Coach for Actionable Plans,Omni Health Ring,US,2025,Wearables,Technology,306047,1442,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/omnihealth/omni-health-ring-ai-habit-coach-for-actionable-plans,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,162449103,Disk Plus: Ultra-slim Data Solution for Your Daily Tech,Sharge Tech,US,2024,Gadgets,Technology,305824,4161,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/shargetech/disk-plus,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1575436476,The Fairway Sunhat (by Shapeflexer),C. Damien Henning,US,2023,Product Design,Design,305259,5164,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/madhatterdamien/the-fairway-sunhat-by-shapeflexer?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,52773171,Bloomchasers: Delightful 3D Tree Game of Flowers and Wits,Evan Katz,US,2024,Tabletop Games,Games,305207,6720,USD,successful,electrical/electronic; possible toy,https://www.kickstarter.com/projects/punsofanarchy/bloomchasers-delightful-3d-tree-game-of-flowers-and-wits,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
